"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.528722,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.063899,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.47834,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.676729,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.868934,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.444716,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.99842,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,1.937656,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.895885,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.983791,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.17274,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.487883,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.530017,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.882751,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.198753,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.100415,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.28562,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.195345,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,7.151292,,
"USA","United States","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,3.84127,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,6.297512,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,6.751352,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,7.407695,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,7.340895,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,8.044108,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,6.990554,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,7.453286,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,8.413834,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,9.23262,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,9.505905,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,9.236109,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,6.675386,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,5.129989,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,5.629916,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,5.308034,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,4.027484,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,4.461349,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.057469,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,4.34303,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,5.159446,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,4.594872,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,5.412544,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,3.032042,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.601518,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,3.186523,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.701266,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,4.184291,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,5.898854,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.707068,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,5.463777,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.160119,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,1.785243,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.819161,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.677267,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.299739,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.844865,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,3.959978,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.485421,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,0.065107,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.639966,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.996423,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.219364,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.958249,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.914866,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,3.126579,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.978613,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.167732,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.515629,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.114622,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,8.024639,,
"USA","United States","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,5.137238,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,3.304594,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,4.333406,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,4.986516,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,9.927494,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,7.013006,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,4.708054,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,6.294095,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,7.063672,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,8.824684,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,10.336109,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,7.759243,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,7.815494,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,1.837686,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,2.49529,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.142179,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.813367,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,3.547826,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,4.002198,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.659719,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,4.404141,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,3.734088,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,2.338867,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.582793,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,0.751092,,
"USA","United States","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.876908,,
