"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","QWE","Quality of the working environment","1_1_2","Long working hours","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,25.3731346130371,,
"KOR","Korea","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,17.9104480743408,,
"KOR","Korea","QWE","Quality of the working environment","1_2_2","Training and learning","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,28.3582096099854,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,25.2184772491455,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,27.5640640258789,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,27.4224529266357,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,2.72572374343872,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.01755499839783,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.49822306632996,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,28.2562484741211,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,23.979320526123,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,33.2820320129394,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,49.9675064086914,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,48.460807800293,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,60.3439178466797,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,22.6535015106201,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,20.3904819488525,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,25.0066223144531,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,1.40612399578094,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.74368917942047,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,1.3755407333374,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,31.7164573669434,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,26.2279624938965,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,33.7570686340332,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,46.4656143188477,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,54.5684242248535,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,59.389720916748,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,27.1106910705566,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,32.8830718994141,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,29.6133422851562,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,3.69920825958252,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.96209073066711,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,3.51637077331543,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,25.7036113739014,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,22.3120155334473,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,32.8512306213379,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,52.5508918762207,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,43.9321823120117,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,61.2092666625977,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,32.932071685791,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,32.6874198913574,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,34.8148727416992,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,4.60810136795044,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,0.652769029140472,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,3.52265954017639,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,11.613691329956,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,19.3526802062988,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,37.378776550293,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,46.7111396789551,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,47.4349250793457,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,65.3370742797852,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,22.9494113922119,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,26.1168193817139,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_1","Physical health risk factors","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,28.2322406768799,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,0.647818803787231,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.46533799171448,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_1_2","Long working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.0701367855072,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,30.3773784637451,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,24.0160903930664,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,33.5944862365723,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,52.072639465332,,
"LUX","Luxembourg","QWE","Quality of the working environment","1_2_2","Training and learning","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,49.2790336608887,,
